movie_id,title,tags
2898,As Good as It Gets,new york city melvin udall cranky bigoted obsessivecompulsive writer finds life turned upside neighboring gay artist simon hospitalized dog entrusted melvin addition carol waitress tolerate must leave work care sick son making impossible melvin eat breakfast comedy romance jacknicholson helenhunt gregkinnear jameslbrooks singleparent waitress lonewolf friendship neighbor author cowardliness writer dog rude obnoxious unlikelyfriendship noodlesalad
10312,Patch Adams,meet patch adams doctor doesnt look act think like doctor youve met patch humor best medicine hes willing anything make patients laugh even means risking career comedy drama robinwilliams philipseymourhoffman bobgunton tomshadyac nurse hospital doctor laughter
109443,Anchorman 2: The Legend Continues,70s behind san diegos top rated newsman ron burgundy returns take new yorks first 24hour news channel storm comedy willferrell stevecarell paulrudd adammckay journalism mustache tvnews newsroom gangwarfare aftercreditsstinger newsspoof tvnewsanchor
2022,Mr. Deeds,longfellow deeds smalltown pizzeria owner poet inherits 40 billion deceased uncle quickly begins rolling different kind dough moving big city deeds finds besieged opportunists gunning piece pie babe television tabloid reporter poses innocent smalltown girl expos deeds comedy romance adamsandler winonaryder johnturturro stevenbrill loveletter newhampshire ferrari liar citycountrycontrast inheritance billionaire newyorkcity kindness fable appletree corporatetakeover chryslerbuilding
37686,Super 8,1979 ohio several youngsters making zombie movie super8 camera midst filming friends witness horrifying train derailment lucky escape lives soon discover catastrophe accident series unexplained events disappearances soon follows deputy jackson lamb father one kids searches terrifying truth behind crash thriller sciencefiction mystery joelcourtney ellefanning rileygriffiths jjabrams 1970s secret alien traincrash pistol firecracker duringcreditsstinger
462,Erin Brockovich,twicedivorced mother three sees injustice takes bad guy wins little help pushup bra erin goes work attorney comes across medical records describing illnesses clustered one nearby town starts investigating soon exposes monumental coverup drama juliaroberts albertfinney aaroneckhart stevensoderbergh biography basedontruestory singlemother waterpollution environmentallaw
9919,How to Lose a Guy in 10 Days,advice columnist andie anderson kate hudson tries pushing boundaries write new piece get man leave 10 days editor lana bebe neuwirth loves andie goes find man use experiment enter executive ben berry matthew mcconaughey confident romantic prowess thinks make woman fall love 10 days andie ben meet plans backfire comedy romance katehudson matthewmcconaughey kathrynhahn donaldpetrie newyork bet journalist therapist advertisingexpert relationship
187017,22 Jump Street,making way high school twice big changes store officers schmidt jenko go deep undercover local college jenko meets kindred spirit football team schmidt infiltrates bohemian art major scene begin question partnership dont crack case figure mature relationship two overgrown adolescents grow freshmen real men college might best thing ever happened crime comedy action jonahhill channingtatum davefranco phillord christophermiller highschool undercovercop buddycomedy aftercreditsstinger duringcreditsstinger
628,Interview with the Vampire,vampire relates epic life story love betrayal loneliness dark hunger overcurious reporter horror romance bradpitt tomcruise kirstendunst neiljordan paris sanfrancisco vampire plantation pity bite fangvamp
10201,Yes Man,carl allen stumbled across way shake free postdivorce blues deadend job embrace life say yes everything comedy jimcarrey zooeydeschanel rhysdarby peytonreed bungeejump scooter
302699,Central Intelligence,reunites old pal facebook mildmannered accountant lured world international espionage action comedy dwaynejohnson kevinhart amyryan rawsonmarshallthurber spy cia espionage highschoolreunion referencetofacebook accountant
9441,Stepmom,jackie divorced mother two isabel career minded girlfriend jackies exhusband luke forced role unwelcome stepmother children jackie discovers ill women realise must put aside differences find common ground celebrate life fullest chance drama romance juliaroberts susansarandon edharris chriscolumbus divorce rebelliousdaughter freezeframe custody schoolplay photoshoot
274167,Daddy's Home,story mildmannered radio executive ferrell strives become best stepdad ever wifes two children complications ensue freewheeling freeloading real father arrives forcing stepdad compete affection kids comedy willferrell markwahlberg lindacardellini seananders daddyshome
224141,Into the Woods,woods filled magic fairy tale characters baker wife set end curse put neighbor spiteful witch fantasy comedy music merylstreep emilyblunt jamescorden robmarshall witch cinderella prince fairytale musical princess sondheim curse basedonstagemusical beanstalk duringcreditsstinger redridinghood
388,Inside Man,bank robber dalton russell enters manhattan bank locks doors takes hostages working methodically without haste detective frazier assigned negotiate mind occupied corruption charges facing army police surrounding bank thief cop highprofile fixer enter highstakes negotiations crime drama thriller denzelwashington cliveowen jodiefoster spikelee bankmanager kidnapping nazibackground document ultimatum courtcase heist financialtransactions
2112,Payback,friends like needs enemies thats question bad guy porter left asking wife partner steal heist money leave dead think five months endless reservoir bitterness later porters partners crooked cops tail learn bad payback drama action thriller crime melgibson kriskristofferson gregghenry brianhelgeland newyork heroin money criminal
10329,Congo,eight people embark expedition congo mysterious expanse unexplored africa human greed laws nature gone berserk thrillseekers ulterior motives stumble across race killer apes action adventure drama mystery sciencefiction thriller lauralinney dylanwalsh erniehudson frankmarshall gorilla kongo diamondmine diamond
74465,We Bought a Zoo,benjamin lost wife bid start life purchases large house zoo welcome news daughter son happy zoo need renovation benjamin sets work head keeper rest staff zoo soon runs financial trouble drama comedy family mattdamon scarlettjohansson thomashadenchurch cameroncrowe zoo
13811,Knowing,teacher opens time capsule dug sons elementary school chilling predictions already occurred others lead believe family plays role events unfold action adventure drama mystery sciencefiction thriller nicolascage rosebyrne chandlercanterbury alexproyas cataclysm code suspense endoftheworld timecapsule astrophysicist grievingwidower lexingtonmassachusetts westfordmassachusetts prediction researcher numbers news
